01:40:10.575,29,12,23,48,20,2,35,15,23,41,24,14,18,1,15,26,0,40,32,13,20,34,38,35,44,10,14,33,3,35,12,44,44,49,2,33,4,5,40,11,28,28,8,49,4,34,10,21,30,27,33,17,45,31,48,34,30,20,4,43,34,16,1,44,20,6,6,25,30,30,1,19,31,22,46,8,8,37,27,46,8,7,41,19,36,31,49,36,21,35,0,8,44,4,10,15,45,0,18,46,48,45,3,0,42,1,37,24,5,20,12,29,14,20,35,17,24,24,8,0,45,6,32,13,8,49,32,28,35,42,37,36,30,34,3,25,36,15,19,8,20,29,20,7,24,41,19,22,39,35,32,5,29,15,42,7,43,29,29,47,17,34,2,16,8,7,26,17,38,15,0,14,43,11,26,31,5,12,39,41,13,35,0,28,33,12,37,12,19,2,30,9,27,48,17,32,13,37,13,43,15,43,6,22,40,24,18,44,31,40,33,22,35,7,26,45,36,49,19,4,33,10,26,32,16,48,18,49,16,41,16,49,13,16,8,29,7,19,13,2,49,8,45,11,27,11,28,31,21,38,24,9,29,18,17,7,20,35,18,42,7,21,15,45,13,2,1,10,1,0,4,28,43,14,5,24,6,2,28,44,19,3,28,31,35
01:40:10.784,18,31,29,26,48,36,9,35,33,16,0,45,11,6,27,3,3,19,10,2,47,22,39,7,7,25,2,46,2,19,14,45,5,1,28,20,39,23,10,6,29,47,6,22,7,7,26,49,18,9,36,23,49,45,18,32,11,8,46,28,9,14,43,17,12,19,31,35,8,42,44,21,13,19,24,29,29,21,30,42,45,28,46,39,39,12,19,45,42,8,11,34,39,22,37,24,16,37,24,23,41,30,19,48,1,40,18,34,8,28,28,26,40,14,24,6,32,24,34,20,34,41,28,3,31,9,43,43,43,25,8,45,23,44,48,31,16,20,2,4,46,40,20,15,37,1,45,12,13,23,30,39,17,42,18,40,23,21,40,17,3,42,31,42,3,35,29,9,21,12,28,22,11,40,31,29,48,39,24,24,47,33,20,29,22,43,42,11,1,8,29,3,31,24,23,29,6,7,15,23,5,11,10,47,32,25,42,29,34,35,9,39,8,45,36,11,48,0,13,12,46,10,44,3,35,18,21,1,42,22,6,0,43,25,47,34,6,1,48,3,4,1,39,27,32,30,7,46,30,35,37,7,18,16,43,23,9,33,30,21,39,2,31,34,9,47,27,16,4,38,45,47,16,47,9,9,11,21,44,31,14,34,3,40,13
01:40:10.940,8,1,41,29,18,20,8,33,49,26,5,42,5,8,4,11,3,38,9,38,38,46,41,12,8,26,19,0,39,38,27,3,11,17,18,13,28,39,3,32,22,29,25,22,14,23,34,1,30,49,25,26,16,0,49,12,39,43,33,20,11,0,20,13,15,1,35,41,18,10,23,44,6,2,4,33,44,46,33,16,15,31,15,49,9,27,49,31,16,6,46,46,32,17,27,19,13,19,5,34,37,25,30,23,6,42,46,41,7,29,11,7,35,35,7,41,5,17,2,3,0,15,49,2,5,15,19,12,0,20,30,14,11,6,25,20,43,46,32,11,24,22,32,13,34,32,40,41,46,43,18,26,47,28,1,15,19,48,7,18,34,1,40,41,15,29,10,8,14,9,5,22,39,26,21,46,8,31,30,45,0,28,21,2,36,32,38,6,37,32,26,42,29,46,41,8,11,12,37,47,17,6,2,27,6,13,37,43,9,14,43,46,29,1,40,12,48,21,27,2,25,32,23,1,24,4,46,22,0,13,38,1,37,36,15,8,22,4,6,0,27,7,44,16,30,4,43,49,14,35,44,12,0,39,8,30,14,31,37,36,47,36,42,30,14,45,29,32,25,4,12,27,45,31,8,18,12,44,15,26,47,38,22,18,17
01:40:11.27,11,20,3,44,27,21,1,31,39,31,20,27,17,17,43,7,17,36,23,49,19,32,24,21,22,13,12,22,35,0,19,49,2,31,21,26,32,7,5,32,47,9,9,33,9,26,32,20,4,32,46,39,6,30,32,26,20,35,20,31,9,29,44,22,46,36,32,29,6,18,9,28,25,44,27,4,28,16,9,17,44,31,45,13,41,18,39,30,40,42,27,26,35,38,30,37,8,37,9,8,30,10,34,41,42,6,20,46,5,26,33,6,43,40,37,28,22,26,42,4,15,13,37,32,37,24,41,32,29,35,23,9,0,24,30,30,30,6,3,12,0,45,12,44,21,21,41,37,41,35,20,16,24,26,17,24,40,2,21,24,31,33,46,9,49,26,39,44,33,11,19,0,28,11,11,11,47,9,34,0,37,9,20,27,0,21,3,18,16,8,40,35,33,48,0,33,33,16,7,36,23,11,9,23,42,0,39,9,0,31,34,29,15,23,16,46,34,29,37,27,36,23,23,15,38,40,45,33,36,42,43,36,19,40,36,19,35,13,24,2,0,34,35,15,40,10,15,1,34,36,33,4,43,45,30,15,37,44,30,16,4,9,18,39,10,37,28,45,10,30,3,31,1,42,1,17,46,12,34,19,20,17,20,28,26
01:40:11.166,34,45,43,3,45,34,19,42,10,3,14,34,11,35,39,2,15,28,7,23,31,2,3,47,41,22,35,25,3,16,18,31,22,15,20,25,44,28,32,3,8,30,46,42,5,28,23,14,25,0,40,35,41,36,17,35,26,22,31,49,8,48,5,15,17,11,37,28,23,41,11,6,13,32,34,33,24,27,42,22,42,16,49,36,30,17,26,21,49,25,24,15,43,12,37,47,22,7,12,40,15,18,7,4,6,18,20,17,0,12,27,7,23,34,35,14,18,5,0,10,25,38,5,34,18,23,11,22,46,20,4,33,41,5,13,24,40,9,12,19,0,32,31,10,31,28,4,6,46,20,38,1,23,23,5,36,46,3,46,36,27,9,43,15,46,40,9,24,8,0,15,22,19,16,30,9,28,9,37,44,42,25,8,28,29,8,18,31,18,33,5,34,34,41,37,5,49,29,9,41,33,47,1,2,0,37,33,21,43,32,41,12,44,35,6,14,29,2,12,30,23,47,26,36,4,2,0,41,14,47,4,6,19,35,13,38,21,19,27,36,14,17,11,44,39,22,45,15,17,44,24,6,38,17,38,36,15,20,42,49,9,26,19,29,46,5,18,24,44,6,2,23,6,46,19,26,3,28,6,20,8,6,40,5,10
48
01:40:11.343,1,8,4,44,34,9,13,15,14,15,38,3,43,5,27,19,8,7,10,2,43,21,5,38,20,23,34,30,37,10,20,45,18,44,39,16,47,21,10,15,43,23,11,47,48,45,35,19,27,22,32,24,32,26,42,14,0,3,32,48,7,47,36,32,48,14,30,22,15,6,48,35,33,0,46,9,18,38,30,23,35,20,19,23,29,39,37,26,44,49,19,37,18,25,46,2,14,49,1,16,30,27,21,42,10,32,11,14,1,47,14,36,2,0,23,47,20,32,44,39,29,41,33,21,23,4,21,17,28,13,40,15,25,6,2,14,28,2,0,32,2,4,12,22,12,17,13,41,34,45,34,24,12,42,20,11,1,13,22,9,22,39,31,18,37,3,28,32,31,33,21,24,49,12,32,8,12,7,4,35,22,9,15,45,15,35,9,3,33,41,35,42,12,15,26,32,48,9,9,35,27,17,46,45,18,8,12,31,7,23,35,7,45,44,8,18,26,25,44,46,10,9,37,1,2,23,39,14,41,16,17,45,28,27,34,25,35,8,34,7,29,11,27,31,34,39,45,49,41,37,12,48,20,2,47,11,25,37,41,38,29,38,24,44,15,7,49,45,25,40,2,31,11,34,18,46,9,27,42,45,16,43,14,30,30
01:40:11.368,7,28,48,41,45,23,15,3,46,27,41,17,25,18,27,9,8,25,34,43,42,45,18,16,41,40,8,12,14,43,9,37,26,37,46,4,43,33,29,36,15,48,17,3,4,0,25,22,35,39,0,43,4,36,13,1,15,29,21,4,8,38,25,29,12,13,18,2,28,36,4,40,27,26,49,49,10,9,36,14,19,45,23,47,42,27,25,10,36,24,27,41,8,42,36,13,4,36,33,8,10,39,6,38,3,0,10,43,23,17,23,22,45,44,23,1,13,46,34,0,36,21,27,14,17,25,3,8,6,26,28,9,29,19,12,1,12,20,24,40,47,0,34,42,17,20,44,12,32,24,11,22,45,14,19,4,39,37,12,4,10,26,27,47,18,44,28,5,24,38,1,18,13,22,6,5,13,3,48,43,46,9,46,4,24,35,37,47,7,45,43,2,39,49,28,43,49,45,4,25,26,12,24,18,18,11,3,25,7,29,47,23,1,23,33,43,49,32,20,39,45,43,4,20,47,28,0,32,38,10,15,46,16,9,39,6,2,37,40,28,15,42,25,6,42,16,9,3,29,19,4,21,32,27,37,9,45,7,33,36,44,27,33,49,23,19,34,22,10,27,46,26,7,7,43,16,38,21,28,26,13,0,24,7,31
01:40:11.524,21,0,26,45,27,38,0,5,20,21,39,14,29,38,0,2,39,48,33,29,15,18,20,38,45,0,5,44,49,26,34,29,8,39,10,7,42,26,30,11,48,44,11,40,2,25,20,16,32,6,26,46,3,5,0,43,48,15,9,49,18,21,35,35,16,6,12,17,40,17,38,2,49,7,8,45,45,49,29,22,42,47,26,42,24,5,24,13,31,14,5,9,35,47,34,40,9,39,13,11,12,7,8,47,45,34,22,19,17,48,31,12,43,34,34,19,35,5,20,26,25,39,32,43,49,42,0,24,5,6,39,39,32,42,34,20,20,27,3,32,48,33,48,24,36,49,24,31,45,9,1,31,29,36,46,14,25,44,18,4,39,39,43,38,16,22,44,19,39,20,31,4,44,6,25,11,33,38,26,36,17,44,34,30,22,18,30,36,29,13,22,6,31,17,29,16,10,11,15,9,13,11,3,12,39,24,21,14,19,3,42,6,20,14,36,43,30,28,49,15,16,13,28,48,8,40,31,36,37,43,27,17,10,32,49,1,0,11,25,15,24,29,2,36,49,8,24,17,8,10,41,34,1,37,35,18,24,36,22,38,47,18,30,14,8,35,4,34,19,23,1,4,48,34,21,40,47,6,19,9,28,24,41,42,15
01:40:11.590,40,0,42,3,2,8,2,43,14,10,25,42,12,6,46,4,47,25,39,44,34,24,14,24,20,16,30,17,31,8,49,41,33,40,45,0,43,11,34,10,45,2,42,11,13,44,31,39,13,10,29,26,44,27,24,18,40,47,26,15,47,41,21,22,10,0,15,26,10,10,9,45,21,16,6,34,15,47,31,49,1,3,3,10,4,44,30,12,17,8,16,20,31,44,46,18,28,46,2,38,40,18,32,43,42,13,37,37,18,33,27,16,7,46,36,38,16,18,36,7,28,25,6,5,12,30,27,37,2,4,20,25,8,33,2,11,6,29,45,24,21,8,48,21,43,23,14,0,48,44,30,31,45,21,5,9,21,2,34,5,35,13,16,1,38,30,45,15,10,44,35,18,7,31,0,17,15,42,18,10,46,45,34,49,22,10,11,2,43,8,29,44,24,34,28,39,38,13,15,46,44,19,34,30,19,23,46,26,19,47,36,17,40,25,35,20,27,24,25,11,47,32,1,39,37,18,46,25,9,9,27,11,41,15,14,11,6,47,39,25,16,18,17,27,11,46,45,23,33,41,44,26,48,44,16,8,44,10,9,30,5,1,16,42,22,47,20,13,9,38,33,23,17,44,37,30,37,1,34,32,25,7,47,33,9
01:40:11.734,3,4,21,27,15,5,1,14,1,14,45,12,18,1,7,11,48,36,11,29,9,16,37,30,19,12,41,19,44,21,4,44,3,34,40,11,44,5,45,41,25,17,1,26,31,25,24,36,33,15,43,3,26,15,22,33,12,8,8,7,37,39,15,1,34,9,43,15,8,3,39,10,10,11,3,5,46,19,14,28,43,29,40,7,41,36,28,5,13,15,20,13,28,17,49,7,14,43,10,14,44,31,15,35,47,49,35,25,21,14,32,32,0,43,23,27,48,5,12,0,8,12,1,43,35,14,7,5,9,34,4,29,47,36,47,33,43,16,23,31,25,14,32,3,28,44,38,49,12,36,22,42,23,49,31,38,40,26,0,44,46,29,38,43,44,10,9,40,4,24,37,31,17,1,43,13,30,25,4,17,43,33,15,21,2,42,5,20,22,22,39,17,2,8,19,33,7,47,24,12,29,9,14,43,15,17,3,45,12,16,30,24,4,42,40,40,14,9,2,17,2,8,20,0,10,38,1,38,7,2,16,36,10,12,43,30,46,20,5,43,23,6,19,35,23,35,1,27,40,20,43,33,0,32,9,4,5,22,20,37,25,1,46,15,31,11,29,26,21,44,24,46,24,0,1,39,24,37,3,47,43,32,40,13,3
01:40:11.831,6,21,14,32,20,19,23,13,47,26,9,28,36,36,47,40,14,2,42,39,35,5,0,24,30,44,24,9,9,18,34,42,28,14,13,13,19,30,34,29,37,49,43,6,11,30,48,19,34,4,25,49,43,18,8,35,21,27,32,27,48,44,16,46,32,1,41,1,41,3,40,30,40,43,17,2,5,26,29,44,32,48,23,49,46,34,17,4,2,4,37,1,17,15,33,37,14,27,41,40,36,39,19,8,24,17,41,40,38,12,46,23,29,33,7,49,25,27,16,41,0,49,5,41,28,46,29,28,29,49,13,37,38,32,9,13,2,20,3,9,20,10,36,43,32,15,46,49,34,23,0,33,19,38,36,41,2,38,22,5,20,33,29,2,5,12,48,30,33,29,33,16,18,14,23,43,2,32,12,3,10,21,12,4,38,12,32,23,19,32,38,41,38,35,36,8,26,19,5,29,33,29,8,46,2,49,17,11,20,39,48,35,38,48,17,13,29,26,9,26,32,5,5,3,20,10,14,45,6,16,40,46,46,27,40,43,28,4,38,8,24,24,47,30,14,17,13,17,19,17,37,16,41,2,7,39,10,49,2,0,34,22,37,31,35,3,16,43,17,8,27,17,31,8,4,36,32,33,13,34,21,11,16,5,27
01:40:11.859,20,7,48,4,40,33,25,36,7,1,18,27,44,10,44,26,34,26,35,21,36,30,16,14,30,8,20,39,16,37,42,0,33,24,39,49,14,7,14,9,27,33,39,45,49,34,47,21,4,33,39,17,13,9,45,26,4,24,7,45,14,32,31,13,27,6,9,37,41,45,17,49,15,0,38,37,6,8,19,18,49,39,14,45,30,46,33,4,3,1,28,11,11,18,45,49,8,45,41,29,16,39,26,39,32,14,3,25,43,21,3,15,9,29,5,8,4,45,47,30,34,3,10,40,23,48,12,44,49,40,28,49,38,33,18,2,29,21,49,4,31,36,44,40,34,27,6,15,5,24,44,5,18,45,27,46,9,11,27,5,48,20,39,47,40,34,42,1,36,40,48,49,31,17,33,8,31,39,44,43,22,7,33,6,31,37,27,32,6,3,0,0,14,9,28,43,38,23,49,46,8,19,24,23,45,20,38,44,11,22,12,31,48,4,35,19,27,25,46,42,42,41,0,45,41,37,25,40,22,33,23,10,13,27,37,8,20,33,44,31,37,42,15,13,30,31,21,23,44,17,13,16,24,20,0,29,33,38,4,23,43,36,8,2,32,9,29,9,31,17,31,43,3,33,49,12,18,5,22,24,45,23,22,17,42
01:40:11.980,18,2,45,48,24,47,37,39,15,27,29,46,45,34,34,22,13,1,5,35,26,9,46,15,35,0,41,4,43,29,11,28,10,25,14,4,14,18,21,20,0,21,7,22,7,9,0,37,46,44,41,12,1,35,13,8,15,45,32,18,10,14,16,21,38,1,46,47,35,27,35,10,37,29,47,15,6,29,6,38,42,19,1,0,26,15,23,23,49,49,2,2,14,32,35,14,26,43,46,3,1,18,20,10,16,10,6,8,17,26,42,44,8,39,30,19,16,42,45,22,47,31,33,12,36,0,7,31,9,34,35,32,46,37,39,44,36,17,34,38,28,22,28,48,2,43,40,4,37,22,48,38,5,5,5,20,49,42,23,4,36,15,27,21,29,35,16,2,24,17,49,47,30,31,0,27,11,2,7,9,15,2,11,46,48,34,48,16,37,48,13,2,6,22,33,11,14,12,46,6,1,12,21,15,34,36,23,41,8,9,42,49,19,9,31,33,49,27,49,14,20,43,28,1,25,23,8,17,10,23,0,29,23,41,4,34,21,31,19,1,14,2,24,6,38,5,36,23,42,26,38,6,8,38,46,14,23,26,33,25,23,6,0,35,4,13,47,3,27,29,4,22,5,38,1,26,37,37,14,4,27,3,13,2,9
01:40:12.176,23,18,39,47,26,38,42,6,22,2,19,1,11,49,20,22,20,29,24,11,7,20,30,30,41,15,48,29,30,24,34,5,12,15,32,27,28,37,38,40,34,15,16,36,33,28,38,26,38,48,27,25,23,22,42,13,35,36,6,25,36,19,24,13,36,46,10,2,49,15,8,15,37,42,35,11,24,29,0,7,14,15,6,4,14,37,2,18,21,28,7,49,20,20,4,19,29,18,34,7,10,22,23,17,11,16,23,25,34,47,45,3,10,49,11,13,5,10,5,2,12,48,21,46,32,18,3,6,24,37,33,44,41,40,24,37,2,44,46,6,42,18,44,28,17,28,15,41,6,34,5,42,15,42,11,35,34,40,28,34,43,15,18,47,29,42,44,6,22,41,21,40,31,30,1,40,18,32,34,15,32,16,23,0,43,13,27,30,33,13,30,16,12,30,8,30,4,42,13,15,35,47,19,17,49,33,4,21,45,49,40,22,48,21,27,43,1,6,28,42,2,23,9,31,30,34,29,2,3,28,7,46,38,29,27,35,7,20,36,49,42,21,0,35,18,41,40,24,28,25,6,36,36,22,34,47,49,15,43,34,17,4,31,12,0,38,4,4,44,46,13,17,6,45,42,9,11,3,3,17,45,43,47,37,30
