01:40:02.687,12,28,16,0,17,11,24,22,28,18,15,1,25,14,0,2,25,7,25,11,37,19,4,39,26,13,41,24,7,0,42,37,37,8,2,0,37,43,13,17,28,38,2,17,29,31,26,34,47,21,42,22,12,38,49,12,29,43,39,12,12,46,28,12,10,2,32,0,6,30,19,3,37,29,5,43,39,37,48,5,39,7,31,9,30,3,44,38,33,18,24,32,35,10,16,8,5,28,34,32,17,42,49,41,21,7,25,33,31,5,49,7,43,1,6,10,37,46,34,20,7,27,28,29,14,39,48,41,18,2,43,49,47,33,1,41,6,36,6,44,49,17,30,8,19,44,15,13,1,49,17,9,7,9,0,41,29,4,21,1,11,9,39,35,9,6,41,38,49,40,12,7,42,44,3,39,4,25,20,29,3,13,7,15,47,27,22,7,22,26,23,16,23,10,26,8,34,45,43,7,46,3,13,35,36,18,28,39,29,28,14,4,1,11,37,16,16,32,44,24,40,45,22,2,46,39,44,45,42,24,3,41,11,34,24,29,49,34,40,43,0,25,21,7,13,9,33,6,49,11,15,47,23,46,44,24,8,28,18,13,14,18,0,14,16,31,48,33,24,31,33,43,30,3,42,33,10,34,40,21,1,2,20,12,31
01:40:02.851,35,37,27,41,4,35,36,11,43,15,7,29,12,27,49,47,18,4,33,18,38,42,34,44,33,32,4,0,24,20,34,8,18,33,31,27,45,29,10,25,34,30,49,13,31,48,35,4,32,48,8,37,21,11,11,47,30,21,12,9,28,20,16,42,22,25,29,17,6,6,25,5,5,21,26,4,38,47,14,25,45,13,47,18,32,12,7,21,25,48,30,35,40,45,5,24,43,13,33,37,46,2,36,30,1,16,38,19,16,32,47,38,31,34,48,19,45,47,6,29,4,34,47,17,39,44,2,31,12,22,0,25,20,18,18,49,31,28,33,13,21,5,13,48,4,25,1,12,35,31,38,33,5,25,10,2,28,8,18,8,12,26,36,6,32,45,34,23,18,34,5,36,32,18,35,11,37,17,23,17,32,11,35,41,16,15,12,45,46,42,13,2,8,0,31,25,45,42,30,33,35,46,7,39,9,49,31,13,9,47,11,43,8,38,3,25,24,43,11,8,26,13,16,25,45,30,37,36,7,4,22,7,48,31,9,47,38,9,47,19,48,4,42,5,44,44,45,21,29,37,11,35,6,49,14,18,7,36,29,36,9,6,45,22,21,47,21,36,24,45,29,47,47,35,3,33,13,46,37,42,49,15,34,26,32
01:40:03.17,38,11,48,23,46,8,16,0,9,40,40,18,30,14,37,27,16,6,2,39,21,31,22,26,22,39,28,13,33,16,48,48,1,48,20,16,19,45,17,44,36,0,6,35,25,0,21,8,16,34,27,35,30,37,3,28,5,0,39,19,25,29,19,32,36,37,20,39,15,22,32,14,32,32,26,34,9,33,2,41,28,5,22,1,42,9,4,17,24,15,14,3,32,33,28,3,36,38,1,41,44,47,31,16,46,30,3,32,31,16,7,26,20,31,25,15,36,25,2,27,2,16,20,17,37,31,3,12,36,18,42,47,43,31,18,21,43,23,45,36,29,39,43,41,14,29,15,11,38,8,27,34,35,26,42,30,3,37,20,41,25,0,40,32,48,17,29,23,45,42,39,18,34,1,26,40,42,16,9,3,45,15,33,5,6,1,37,14,27,49,22,27,15,22,26,24,25,43,35,10,28,37,12,1,48,44,48,20,42,1,22,37,18,46,6,49,0,20,1,33,23,42,43,39,8,13,16,39,49,38,17,2,48,28,49,42,23,7,48,40,33,49,49,35,30,27,41,17,16,25,12,39,28,13,18,22,2,35,1,10,7,39,3,33,27,47,34,36,48,29,17,46,5,4,3,26,21,22,13,41,17,2,23,6,40
01:40:03.153,11,2,0,8,19,10,20,39,11,49,25,26,30,42,41,3,32,28,35,32,2,40,44,6,5,11,38,0,16,38,28,31,40,34,39,15,34,17,46,12,47,2,39,18,24,19,48,11,13,40,17,48,32,33,37,20,27,0,24,43,35,24,22,22,25,27,4,4,19,27,35,1,42,47,37,14,45,13,22,28,40,32,35,24,22,33,42,21,17,6,14,21,19,35,43,26,17,44,13,2,8,37,28,16,40,8,34,41,10,20,38,22,5,27,45,23,25,9,11,5,22,49,3,20,49,28,30,10,24,7,4,2,4,44,10,44,46,6,10,41,26,16,31,11,25,27,34,24,48,7,0,0,33,13,44,45,14,27,8,42,22,34,2,25,27,33,24,31,39,21,8,26,12,38,32,18,16,32,1,9,22,40,35,37,46,49,1,37,5,8,27,37,12,6,49,7,23,2,16,13,43,25,44,44,49,15,0,9,26,19,42,16,44,5,0,6,41,34,0,28,0,38,24,44,34,27,33,1,31,30,46,46,32,25,7,42,35,21,29,42,32,15,35,44,28,0,23,33,8,34,19,5,1,20,39,20,27,46,34,0,16,36,1,18,3,40,45,40,24,36,48,32,45,28,8,4,37,28,45,24,40,12,29,42,2
01:40:03.321,20,34,42,31,14,7,47,39,39,14,15,27,31,2,39,27,31,43,45,34,25,48,31,27,4,47,46,0,11,30,44,43,47,41,7,17,25,14,5,19,37,47,3,35,47,44,42,4,41,46,16,13,29,49,34,33,46,35,48,4,48,20,0,12,2,20,36,27,36,19,34,19,21,49,25,43,31,43,42,36,32,20,35,27,31,1,10,41,38,7,6,5,37,36,0,1,39,13,13,24,47,35,49,43,40,43,3,38,24,30,44,29,7,7,41,10,40,37,7,46,25,3,38,5,13,20,31,27,37,31,19,3,47,49,42,10,11,43,9,3,8,48,13,46,47,13,37,5,27,4,43,16,6,22,39,42,24,33,27,38,47,35,3,16,2,12,44,7,49,5,2,29,22,18,41,48,41,29,16,1,6,1,37,8,18,0,3,38,6,15,4,38,48,1,46,49,44,25,11,39,13,35,8,15,34,44,41,36,14,41,44,49,3,22,33,27,36,24,35,14,12,29,21,22,6,48,31,20,42,1,26,25,34,16,39,17,40,29,20,47,27,2,49,24,35,2,33,23,8,40,28,18,3,48,35,0,19,47,1,36,4,19,40,29,27,40,24,33,21,46,41,24,15,3,31,8,4,7,15,46,39,47,29,35,5
01:40:03.441,20,45,26,15,25,40,37,29,36,42,44,7,38,12,13,43,44,48,41,43,39,43,6,22,7,33,31,48,24,39,4,15,15,24,47,5,5,23,39,22,22,28,2,20,31,25,2,9,28,49,48,3,42,16,4,27,33,3,25,2,24,3,31,42,4,49,17,36,14,8,19,43,15,32,31,2,16,20,32,48,43,10,38,3,1,43,48,9,39,18,36,47,31,0,30,13,22,33,18,49,19,13,33,37,22,18,38,28,22,21,38,37,47,0,28,37,34,48,36,31,28,33,37,14,1,4,28,4,30,47,44,0,5,42,7,3,0,41,25,29,22,22,19,7,33,14,24,43,9,12,20,30,40,11,47,44,42,20,7,17,27,25,16,8,36,12,18,22,30,11,14,42,13,28,23,24,36,1,18,35,38,15,40,40,42,9,13,49,24,29,35,3,11,9,39,35,45,21,14,3,11,47,22,28,44,41,37,33,10,30,28,4,37,35,39,38,29,12,25,12,7,1,36,41,19,12,26,34,40,41,29,33,21,40,0,28,39,39,31,28,1,34,42,11,23,36,31,33,6,18,31,37,9,20,3,3,23,16,39,1,40,46,17,11,42,19,23,18,47,47,28,1,29,8,29,41,7,15,10,17,38,30,37,16,39
01:40:03.459,43,21,42,0,15,6,6,27,11,35,24,11,21,29,24,34,46,12,32,2,34,1,43,7,43,31,7,9,1,48,41,35,33,19,7,19,47,9,9,36,3,10,9,13,17,31,39,24,30,33,42,5,45,46,36,46,30,11,21,17,30,0,12,16,38,34,17,18,1,28,27,19,9,25,11,38,11,4,36,22,9,32,25,11,11,31,9,32,2,32,25,41,49,42,28,29,18,31,20,48,22,1,17,16,40,14,23,42,44,44,27,24,12,8,25,15,30,5,46,3,40,25,14,48,20,30,36,23,49,2,8,18,23,24,45,48,31,27,11,48,21,17,27,21,17,42,31,26,35,18,4,35,45,30,26,48,48,15,15,43,23,49,13,46,49,31,23,39,49,27,40,44,3,22,33,0,43,11,19,25,43,35,5,13,44,5,48,33,36,25,44,7,34,39,37,0,0,18,43,17,47,18,3,36,14,9,35,26,21,1,11,7,33,14,22,31,18,45,0,17,36,1,11,22,18,11,15,47,47,19,8,18,16,15,40,16,2,43,9,31,4,12,31,36,29,4,2,3,35,6,18,32,18,17,38,15,4,14,13,6,36,30,42,22,18,5,22,11,42,20,17,19,29,39,2,29,37,25,8,27,8,25,45,3,27
01:40:03.579,15,48,37,17,11,32,35,44,17,45,10,5,49,12,16,4,23,18,1,13,27,29,18,36,33,18,46,43,11,13,46,25,40,46,45,36,1,13,26,20,23,19,44,19,46,36,32,44,1,29,6,26,38,34,3,17,10,28,11,32,8,8,46,11,4,18,48,36,35,32,33,25,46,31,5,8,47,23,4,0,13,32,26,35,48,15,14,31,37,36,11,0,22,2,24,22,45,15,40,6,2,8,31,20,47,32,33,48,46,45,11,19,24,14,0,46,20,5,26,24,23,12,22,49,34,14,28,25,22,28,5,14,14,24,23,21,40,0,25,18,42,4,6,21,13,35,0,34,1,8,16,29,0,13,4,2,28,44,36,42,9,43,3,6,2,21,32,3,4,22,25,44,30,49,48,32,12,45,18,43,36,23,1,47,18,3,19,22,42,31,12,5,40,7,35,49,17,14,15,2,37,32,26,8,26,22,21,22,8,39,30,15,37,10,34,14,39,0,16,42,32,7,32,44,16,21,38,5,22,47,6,4,36,30,8,46,19,14,46,15,14,2,49,9,5,33,19,28,28,9,29,6,43,49,34,31,35,3,32,18,32,42,42,19,7,30,13,17,37,43,21,17,30,45,24,30,9,0,6,44,26,26,22,13,18
01:40:03.754,33,40,8,7,15,21,11,12,44,34,2,12,6,21,22,1,17,14,8,42,39,41,1,43,25,25,17,45,16,37,25,44,32,2,3,21,24,22,34,1,22,38,42,39,33,14,0,47,29,11,6,31,2,17,15,45,46,25,4,26,45,13,1,14,49,47,9,37,14,32,0,34,5,19,40,10,19,17,36,16,35,12,4,41,43,45,24,33,23,46,2,18,16,41,8,30,33,33,29,31,19,24,34,13,16,14,12,6,38,42,33,1,43,42,15,45,17,38,44,46,18,47,40,26,13,0,36,41,11,44,9,11,4,33,49,1,13,37,10,31,2,28,13,18,1,39,45,8,24,46,21,29,24,33,44,32,15,10,16,31,45,15,41,8,45,12,34,28,40,21,45,40,16,30,21,37,13,15,8,45,47,20,37,8,10,14,1,30,21,16,44,11,42,2,5,8,0,40,33,48,34,46,36,27,33,34,37,9,41,12,35,30,7,14,18,46,48,49,17,44,40,48,39,49,11,31,46,13,34,19,44,42,25,40,42,22,48,19,3,16,12,25,44,37,14,48,40,13,48,0,14,7,30,29,36,39,15,24,10,37,7,11,4,7,18,14,21,25,0,25,19,30,22,1,12,25,2,26,31,11,13,42,42,15,37
01:40:03.775,8,11,24,31,6,15,34,29,31,11,43,47,2,11,39,31,34,2,3,19,12,11,21,10,20,2,32,30,40,16,34,29,6,13,38,33,19,37,13,40,10,18,39,6,10,13,9,43,28,32,38,19,9,30,40,44,34,47,46,17,28,28,29,22,12,4,38,26,12,40,16,31,30,5,8,46,17,48,4,9,39,18,14,18,1,8,26,34,5,34,13,4,19,19,47,49,25,35,40,45,22,5,23,25,38,40,25,31,46,33,2,43,11,43,48,30,24,22,45,46,27,20,21,39,49,10,26,13,34,47,34,1,9,22,48,43,15,22,25,43,24,35,39,36,40,5,28,21,28,20,5,49,1,30,9,19,0,7,33,27,39,22,31,8,31,24,39,35,40,13,18,44,32,48,5,2,24,1,33,36,37,19,41,13,2,2,44,44,8,1,44,38,13,47,49,44,47,11,0,39,8,16,22,11,35,25,11,10,3,22,0,3,48,16,20,43,48,42,35,22,43,22,16,41,37,33,35,13,21,23,34,25,44,28,32,31,21,45,24,16,35,18,31,33,48,41,46,31,12,46,49,46,8,3,33,48,22,21,30,31,49,43,40,33,37,46,35,37,2,22,43,38,32,2,42,19,45,2,20,31,27,4,4,35,7
01:40:03.981,48,27,31,19,41,14,43,31,9,18,47,33,6,42,6,48,24,19,5,44,12,3,22,2,31,1,18,33,1,9,20,26,23,32,44,23,29,37,36,1,4,46,33,43,0,12,5,19,40,31,36,14,47,18,39,31,17,42,40,27,5,4,10,31,44,3,5,42,30,42,26,28,40,16,11,36,34,46,0,1,30,16,38,12,36,46,34,33,49,32,14,6,37,16,5,0,16,0,18,47,41,37,27,39,23,39,38,35,33,48,34,4,12,41,13,30,46,45,0,45,6,33,32,30,18,7,49,11,9,38,46,49,24,2,8,3,45,32,2,8,44,39,48,35,44,49,4,5,38,14,12,36,41,9,42,49,31,20,20,47,11,46,10,8,46,31,49,18,17,4,40,35,45,13,35,46,28,23,49,5,35,7,3,45,47,9,21,49,3,14,41,16,10,1,24,34,31,24,27,3,43,6,44,16,40,15,16,24,49,46,15,0,44,43,20,18,7,13,1,17,4,30,9,11,24,35,21,32,34,18,29,14,44,19,3,43,11,35,19,43,44,14,36,38,44,19,27,2,46,28,10,12,4,45,25,25,34,14,20,22,24,8,7,33,6,17,39,9,15,35,13,27,2,33,11,15,6,44,22,23,28,0,9,40,7
01:40:04.111,40,32,25,29,4,18,31,21,7,14,7,26,38,11,39,9,29,30,11,49,16,17,26,32,36,45,1,32,1,38,38,45,17,32,39,8,43,21,37,47,32,11,24,34,42,15,9,10,34,14,41,24,7,48,43,13,22,10,16,33,25,31,3,45,45,8,5,5,38,49,25,43,27,31,14,47,19,5,5,37,42,49,42,27,32,38,10,11,38,35,24,29,32,33,45,10,0,44,12,23,32,34,48,34,39,21,2,26,15,32,2,5,17,9,36,43,32,38,4,38,17,24,31,1,10,6,4,21,41,41,40,44,34,23,46,33,6,14,42,49,20,10,43,27,49,10,7,17,2,9,16,33,22,26,47,19,0,30,5,49,31,25,43,31,22,3,49,18,5,3,25,10,24,2,6,41,25,45,42,5,43,4,0,22,33,6,41,42,29,22,40,25,4,23,26,0,41,37,47,9,5,33,15,6,38,40,3,23,13,40,15,33,34,42,13,14,44,13,29,1,40,41,11,11,6,33,1,10,27,15,15,13,48,10,30,38,37,16,17,15,39,15,6,8,35,3,3,48,44,6,30,47,26,40,18,39,23,27,20,27,38,41,28,35,9,12,10,17,21,31,4,8,5,36,23,47,14,5,42,40,8,17,28,37,31
01:40:04.233,10,41,18,45,5,31,21,1,3,27,33,45,31,47,46,0,2,40,25,13,49,7,48,5,25,32,42,3,10,19,26,8,1,2,38,11,22,47,45,47,4,48,21,27,24,5,34,44,2,1,43,17,15,16,46,39,3,24,34,21,20,7,4,42,40,2,14,9,25,48,7,24,44,4,10,12,1,13,2,40,9,14,16,28,22,4,28,44,25,14,12,12,31,30,38,28,37,15,26,9,5,0,8,4,29,49,39,5,12,9,4,12,12,19,8,48,49,34,22,16,20,17,29,26,46,13,49,48,25,15,8,33,25,48,20,30,31,14,4,14,10,28,27,19,47,1,13,5,27,6,23,6,5,25,10,22,30,13,24,28,37,34,14,35,45,13,11,33,31,12,33,21,40,6,44,41,11,13,9,3,26,16,41,19,44,25,21,2,28,34,0,40,38,10,42,29,0,20,7,16,32,13,24,7,6,40,15,30,18,43,10,32,30,45,34,6,21,17,3,35,27,27,12,44,3,32,10,46,2,29,24,27,49,47,34,44,15,44,47,23,46,30,3,23,19,20,15,2,37,24,22,41,32,40,39,13,16,43,25,23,20,22,31,46,9,41,44,45,15,32,5,19,37,41,33,32,38,6,23,21,7,21,26,22,4
01:40:04.323,7,3,49,10,28,9,10,2,8,42,5,33,28,1,32,30,19,15,13,13,49,35,18,22,40,30,45,41,47,2,48,46,10,33,40,16,40,2,10,49,29,0,6,23,26,10,43,38,28,8,35,18,2,25,11,20,46,14,20,20,4,43,30,22,5,14,20,25,44,36,45,27,21,21,35,45,3,49,42,10,38,43,24,43,27,7,42,13,9,33,10,15,10,9,39,34,49,8,24,31,39,31,48,23,36,6,11,30,27,26,30,45,23,12,7,8,33,14,39,23,8,30,3,36,30,20,12,28,23,35,12,28,4,27,8,5,11,0,34,27,46,29,12,27,5,37,40,10,46,42,11,24,37,17,15,7,41,6,42,26,23,26,34,23,21,13,48,14,17,42,32,18,34,35,32,37,49,40,29,21,3,23,49,31,33,40,18,6,48,45,45,28,0,24,41,18,39,38,0,19,20,30,43,20,34,32,19,8,47,9,19,25,39,31,16,13,0,18,14,35,8,10,17,26,22,34,16,10,12,25,18,20,6,20,31,32,44,11,20,6,8,47,8,29,22,9,47,32,2,38,49,40,14,29,28,24,2,13,12,35,47,26,27,16,47,14,5,14,30,8,26,1,13,40,21,31,13,31,18,28,8,34,31,33,27
